quality_id,supplier_id,month,inspection_score,defect_rate,return_rate,complaints
QUA_SUP000163_57,SUP000163,Month_57,98.2,0.28,0.25,0
QUA_SUP000163_58,SUP000163,Month_58,99.0,0.04,0.03,0
QUA_SUP000163_59,SUP000163,Month_59,99.8,0.3,0.23,0
QUA_SUP000163_60,SUP000163,Month_60,98.6,0.09,0.06,0
QUA_SUP000164_01,SUP000164,Month_01,87.1,2.46,1.99,0
QUA_SUP000164_02,SUP000164,Month_02,89.1,1.52,1.12,0
QUA_SUP000164_03,SUP000164,Month_03,93.0,0.96,0.74,0
QUA_SUP000164_04,SUP000164,Month_04,88.2,2.49,2.13,0
QUA_SUP000164_05,SUP000164,Month_05,93.2,2.22,1.79,0
QUA_SUP000164_06,SUP000164,Month_06,91.2,1.75,1.2,0
QUA_SUP000164_07,SUP000164,Month_07,85.4,1.97,1.69,0
QUA_SUP000164_08,SUP000164,Month_08,91.4,1.24,0.88,0
QUA_SUP000164_09,SUP000164,Month_09,92.7,1.61,1.21,1
QUA_SUP000164_10,SUP000164,Month_10,88.0,1.35,1.13,0
QUA_SUP000164_11,SUP000164,Month_11,90.1,2.02,1.66,0
QUA_SUP000164_12,SUP000164,Month_12,90.0,2.07,1.6,0
QUA_SUP000164_13,SUP000164,Month_13,90.3,1.96,1.44,0
QUA_SUP000164_14,SUP000164,Month_14,94.0,1.3,0.96,0
QUA_SUP000164_15,SUP000164,Month_15,92.3,1.37,0.91,0
QUA_SUP000164_16,SUP000164,Month_16,85.2,1.06,0.7,0
QUA_SUP000164_17,SUP000164,Month_17,93.0,0.96,0.73,0
QUA_SUP000164_18,SUP000164,Month_18,92.7,1.39,0.98,0
QUA_SUP000164_19,SUP000164,Month_19,89.1,1.27,0.87,0
QUA_SUP000164_20,SUP000164,Month_20,87.0,0.98,0.8,0
QUA_SUP000164_21,SUP000164,Month_21,90.6,1.69,1.12,0
QUA_SUP000164_22,SUP000164,Month_22,89.7,1.67,1.23,0
QUA_SUP000164_23,SUP000164,Month_23,85.9,0.97,0.61,0
QUA_SUP000164_24,SUP000164,Month_24,93.4,0.9,0.78,0
QUA_SUP000164_25,SUP000164,Month_25,93.2,2.01,1.24,0
QUA_SUP000164_26,SUP000164,Month_26,88.5,1.88,1.63,0
QUA_SUP000164_27,SUP000164,Month_27,89.3,0.87,0.61,0
QUA_SUP000164_28,SUP000164,Month_28,92.3,0.81,0.52,0
QUA_SUP000164_29,SUP000164,Month_29,94.0,1.26,0.95,0
QUA_SUP000164_30,SUP000164,Month_30,89.9,2.35,1.8,0
QUA_SUP000164_31,SUP000164,Month_31,87.9,1.67,1.17,0
QUA_SUP000164_32,SUP000164,Month_32,90.6,1.01,0.84,2
QUA_SUP000164_33,SUP000164,Month_33,85.9,1.9,1.69,0
QUA_SUP000164_34,SUP000164,Month_34,94.1,1.71,1.43,2
QUA_SUP000164_35,SUP000164,Month_35,89.1,1.65,1.06,0
QUA_SUP000164_36,SUP000164,Month_36,89.0,1.97,1.46,2
QUA_SUP000164_37,SUP000164,Month_37,88.5,1.9,1.6,0
QUA_SUP000164_38,SUP000164,Month_38,94.1,1.53,1.0,0
QUA_SUP000164_39,SUP000164,Month_39,87.0,1.41,1.11,0
QUA_SUP000164_40,SUP000164,Month_40,86.0,0.87,0.73,0
QUA_SUP000164_41,SUP000164,Month_41,90.8,0.93,0.74,0
QUA_SUP000164_42,SUP000164,Month_42,91.4,2.32,1.73,0
QUA_SUP000164_43,SUP000164,Month_43,89.0,2.31,1.6,0
QUA_SUP000164_44,SUP000164,Month_44,89.7,1.95,1.66,0
QUA_SUP000164_45,SUP000164,Month_45,87.1,1.38,0.99,0
QUA_SUP000164_46,SUP000164,Month_46,94.8,2.32,1.7,0
QUA_SUP000164_47,SUP000164,Month_47,89.7,2.32,1.62,0
QUA_SUP000164_48,SUP000164,Month_48,91.9,1.84,1.11,0
QUA_SUP000164_49,SUP000164,Month_49,91.0,2.13,1.31,0
QUA_SUP000164_50,SUP000164,Month_50,91.4,2.18,1.96,0
QUA_SUP000164_51,SUP000164,Month_51,90.8,1.63,1.38,0
QUA_SUP000164_52,SUP000164,Month_52,91.4,1.35,1.03,0
QUA_SUP000164_53,SUP000164,Month_53,86.4,1.25,1.07,0
QUA_SUP000164_54,SUP000164,Month_54,89.5,2.36,1.44,0
QUA_SUP000164_55,SUP000164,Month_55,93.8,2.19,1.32,2
QUA_SUP000164_56,SUP000164,Month_56,94.2,1.37,1.19,0
QUA_SUP000164_57,SUP000164,Month_57,89.2,2.32,1.93,0
QUA_SUP000164_58,SUP000164,Month_58,88.0,2.48,1.63,0
QUA_SUP000164_59,SUP000164,Month_59,88.0,0.83,0.74,0
QUA_SUP000164_60,SUP000164,Month_60,86.7,0.84,0.58,0
QUA_SUP000165_01,SUP000165,Month_01,93.4,2.42,1.91,2
QUA_SUP000165_02,SUP000165,Month_02,92.8,2.24,1.88,2
QUA_SUP000165_03,SUP000165,Month_03,85.4,0.96,0.69,0
QUA_SUP000165_04,SUP000165,Month_04,89.3,1.72,1.29,0
QUA_SUP000165_05,SUP000165,Month_05,94.2,2.49,2.11,0
QUA_SUP000165_06,SUP000165,Month_06,91.1,1.75,1.44,0
QUA_SUP000165_07,SUP000165,Month_07,93.6,2.27,1.65,0
QUA_SUP000165_08,SUP000165,Month_08,89.5,1.28,0.99,0
QUA_SUP000165_09,SUP000165,Month_09,90.2,2.39,1.52,0
QUA_SUP000165_10,SUP000165,Month_10,87.7,1.39,0.99,0
QUA_SUP000165_11,SUP000165,Month_11,89.5,1.94,1.34,0
QUA_SUP000165_12,SUP000165,Month_12,92.0,1.84,1.43,0
QUA_SUP000165_13,SUP000165,Month_13,85.6,2.12,1.88,0
QUA_SUP000165_14,SUP000165,Month_14,92.9,2.1,1.54,2
QUA_SUP000165_15,SUP000165,Month_15,92.3,1.03,0.86,0
QUA_SUP000165_16,SUP000165,Month_16,92.1,2.08,1.32,0
QUA_SUP000165_17,SUP000165,Month_17,89.2,1.12,0.88,0
QUA_SUP000165_18,SUP000165,Month_18,95.0,1.16,0.71,0
QUA_SUP000165_19,SUP000165,Month_19,89.2,1.22,0.97,0
QUA_SUP000165_20,SUP000165,Month_20,93.5,1.71,1.44,0
QUA_SUP000165_21,SUP000165,Month_21,94.5,1.97,1.59,0
QUA_SUP000165_22,SUP000165,Month_22,86.2,2.3,1.72,0
QUA_SUP000165_23,SUP000165,Month_23,90.9,1.14,0.8,0
QUA_SUP000165_24,SUP000165,Month_24,88.3,0.86,0.67,0
QUA_SUP000165_25,SUP000165,Month_25,85.6,1.76,1.55,0
QUA_SUP000165_26,SUP000165,Month_26,92.7,2.25,1.78,0
QUA_SUP000165_27,SUP000165,Month_27,85.9,1.0,0.79,0
QUA_SUP000165_28,SUP000165,Month_28,91.1,1.21,1.0,0
QUA_SUP000165_29,SUP000165,Month_29,87.4,2.42,1.77,0
QUA_SUP000165_30,SUP000165,Month_30,88.9,1.76,1.29,0
QUA_SUP000165_31,SUP000165,Month_31,86.4,1.51,0.92,0
QUA_SUP000165_32,SUP000165,Month_32,88.3,2.21,1.4,0
QUA_SUP000165_33,SUP000165,Month_33,85.3,0.82,0.51,0
QUA_SUP000165_34,SUP000165,Month_34,86.1,1.43,1.23,0
QUA_SUP000165_35,SUP000165,Month_35,89.4,1.74,1.11,0
QUA_SUP000165_36,SUP000165,Month_36,93.5,1.86,1.59,0
QUA_SUP000165_37,SUP000165,Month_37,91.3,0.98,0.64,0
QUA_SUP000165_38,SUP000165,Month_38,94.1,1.8,1.34,0
QUA_SUP000165_39,SUP000165,Month_39,93.0,0.87,0.76,0
QUA_SUP000165_40,SUP000165,Month_40,92.0,1.9,1.53,0
QUA_SUP000165_41,SUP000165,Month_41,86.7,0.84,0.66,0
QUA_SUP000165_42,SUP000165,Month_42,86.4,2.11,1.31,0
QUA_SUP000165_43,SUP000165,Month_43,88.7,1.64,1.24,0
QUA_SUP000165_44,SUP000165,Month_44,91.1,1.11,0.95,0
QUA_SUP000165_45,SUP000165,Month_45,87.1,0.99,0.66,0
QUA_SUP000165_46,SUP000165,Month_46,85.9,1.23,0.75,0
QUA_SUP000165_47,SUP000165,Month_47,92.0,2.2,1.44,0
QUA_SUP000165_48,SUP000165,Month_48,87.6,0.91,0.63,2
QUA_SUP000165_49,SUP000165,Month_49,90.2,1.06,0.94,0
QUA_SUP000165_50,SUP000165,Month_50,86.6,1.87,1.47,0
QUA_SUP000165_51,SUP000165,Month_51,90.1,2.24,2.01,0
QUA_SUP000165_52,SUP000165,Month_52,90.8,1.31,0.81,0
QUA_SUP000165_53,SUP000165,Month_53,94.1,1.8,1.53,0
QUA_SUP000165_54,SUP000165,Month_54,89.2,1.85,1.21,0
QUA_SUP000165_55,SUP000165,Month_55,94.9,2.5,1.61,0
QUA_SUP000165_56,SUP000165,Month_56,94.9,1.7,1.26,0
QUA_SUP000165_57,SUP000165,Month_57,91.5,1.87,1.16,0
QUA_SUP000165_58,SUP000165,Month_58,90.9,1.16,1.01,0
QUA_SUP000165_59,SUP000165,Month_59,94.8,1.79,1.17,0
QUA_SUP000165_60,SUP000165,Month_60,89.8,1.07,0.88,0
QUA_SUP000166_01,SUP000166,Month_01,92.8,2.38,2.03,0
QUA_SUP000166_02,SUP000166,Month_02,93.6,2.06,1.68,0
QUA_SUP000166_03,SUP000166,Month_03,91.8,0.95,0.73,0
QUA_SUP000166_04,SUP000166,Month_04,93.4,1.91,1.66,0
QUA_SUP000166_05,SUP000166,Month_05,88.4,2.44,1.66,0
QUA_SUP000166_06,SUP000166,Month_06,90.2,1.23,0.93,0
QUA_SUP000166_07,SUP000166,Month_07,94.1,2.21,1.35,0
QUA_SUP000166_08,SUP000166,Month_08,86.8,1.52,1.02,0
QUA_SUP000166_09,SUP000166,Month_09,87.1,1.31,1.09,0
QUA_SUP000166_10,SUP000166,Month_10,93.4,2.21,1.96,1
QUA_SUP000166_11,SUP000166,Month_11,87.4,2.27,1.8,0
QUA_SUP000166_12,SUP000166,Month_12,94.0,2.35,1.82,0
QUA_SUP000166_13,SUP000166,Month_13,91.1,1.69,1.43,0
QUA_SUP000166_14,SUP000166,Month_14,92.0,1.65,1.25,0
QUA_SUP000166_15,SUP000166,Month_15,90.9,0.92,0.76,0
QUA_SUP000166_16,SUP000166,Month_16,87.7,1.66,1.4,0
QUA_SUP000166_17,SUP000166,Month_17,88.4,2.23,1.7,1
QUA_SUP000166_18,SUP000166,Month_18,85.6,1.73,1.46,0
QUA_SUP000166_19,SUP000166,Month_19,92.9,1.22,0.85,0
QUA_SUP000166_20,SUP000166,Month_20,93.2,2.34,1.59,1
QUA_SUP000166_21,SUP000166,Month_21,91.5,1.15,0.75,0
QUA_SUP000166_22,SUP000166,Month_22,91.7,2.16,1.87,0
QUA_SUP000166_23,SUP000166,Month_23,87.1,1.52,1.01,0
QUA_SUP000166_24,SUP000166,Month_24,91.7,2.26,1.7,0
QUA_SUP000166_25,SUP000166,Month_25,89.7,0.97,0.6,0
QUA_SUP000166_26,SUP000166,Month_26,88.9,1.63,1.15,0
QUA_SUP000166_27,SUP000166,Month_27,94.5,2.4,1.61,0
QUA_SUP000166_28,SUP000166,Month_28,89.6,1.6,0.97,0
QUA_SUP000166_29,SUP000166,Month_29,90.4,0.93,0.69,0
QUA_SUP000166_30,SUP000166,Month_30,92.7,1.16,0.71,0
QUA_SUP000166_31,SUP000166,Month_31,92.4,2.43,2.0,0
QUA_SUP000166_32,SUP000166,Month_32,94.8,1.74,1.42,0
QUA_SUP000166_33,SUP000166,Month_33,86.8,2.04,1.57,0
QUA_SUP000166_34,SUP000166,Month_34,92.4,2.23,1.47,0
QUA_SUP000166_35,SUP000166,Month_35,90.7,1.82,1.23,0
QUA_SUP000166_36,SUP000166,Month_36,89.3,2.32,1.74,2
QUA_SUP000166_37,SUP000166,Month_37,94.6,1.12,0.89,0
QUA_SUP000166_38,SUP000166,Month_38,88.0,1.63,1.16,0
QUA_SUP000166_39,SUP000166,Month_39,91.8,1.04,0.68,0
QUA_SUP000166_40,SUP000166,Month_40,92.7,1.56,1.32,0
QUA_SUP000166_41,SUP000166,Month_41,85.5,1.74,1.19,0
QUA_SUP000166_42,SUP000166,Month_42,86.4,0.8,0.72,0
QUA_SUP000166_43,SUP000166,Month_43,91.0,2.29,1.67,0
QUA_SUP000166_44,SUP000166,Month_44,90.0,2.07,1.39,0
QUA_SUP000166_45,SUP000166,Month_45,91.3,2.37,1.52,1
QUA_SUP000166_46,SUP000166,Month_46,93.4,2.06,1.73,0
QUA_SUP000166_47,SUP000166,Month_47,94.6,0.88,0.58,0
QUA_SUP000166_48,SUP000166,Month_48,92.4,2.15,1.59,0
QUA_SUP000166_49,SUP000166,Month_49,85.2,2.23,1.37,0
QUA_SUP000166_50,SUP000166,Month_50,92.3,1.38,0.94,0
QUA_SUP000166_51,SUP000166,Month_51,93.7,1.97,1.75,0
QUA_SUP000166_52,SUP000166,Month_52,88.1,1.14,0.72,0
QUA_SUP000166_53,SUP000166,Month_53,94.7,2.09,1.27,0
QUA_SUP000166_54,SUP000166,Month_54,90.0,1.72,1.26,0
QUA_SUP000166_55,SUP000166,Month_55,92.5,2.33,1.41,0
QUA_SUP000166_56,SUP000166,Month_56,85.8,0.84,0.6,0
QUA_SUP000166_57,SUP000166,Month_57,89.1,1.99,1.47,0
QUA_SUP000166_58,SUP000166,Month_58,94.7,1.22,1.04,0
QUA_SUP000166_59,SUP000166,Month_59,91.3,1.86,1.15,0
QUA_SUP000166_60,SUP000166,Month_60,91.9,0.93,0.7,0
QUA_SUP000167_01,SUP000167,Month_01,94.0,0.9,0.65,0
QUA_SUP000167_02,SUP000167,Month_02,90.6,1.42,0.87,0
QUA_SUP000167_03,SUP000167,Month_03,95.5,1.5,1.31,0
QUA_SUP000167_04,SUP000167,Month_04,93.9,0.79,0.59,0
QUA_SUP000167_05,SUP000167,Month_05,91.6,0.55,0.34,0
QUA_SUP000167_06,SUP000167,Month_06,92.9,0.63,0.45,2
QUA_SUP000167_07,SUP000167,Month_07,92.6,1.59,1.23,0
QUA_SUP000167_08,SUP000167,Month_08,93.7,1.77,1.21,0
QUA_SUP000167_09,SUP000167,Month_09,89.5,1.53,0.95,0
QUA_SUP000167_10,SUP000167,Month_10,90.9,0.84,0.56,0
QUA_SUP000167_11,SUP000167,Month_11,91.5,0.66,0.49,0
QUA_SUP000167_12,SUP000167,Month_12,88.4,1.56,1.23,0
QUA_SUP000167_13,SUP000167,Month_13,88.4,1.31,0.91,0
QUA_SUP000167_14,SUP000167,Month_14,95.5,1.32,1.1,0
QUA_SUP000167_15,SUP000167,Month_15,93.8,1.05,0.74,0
QUA_SUP000167_16,SUP000167,Month_16,94.3,1.27,1.06,0
QUA_SUP000167_17,SUP000167,Month_17,91.8,0.59,0.47,0
QUA_SUP000167_18,SUP000167,Month_18,95.2,0.53,0.37,0
QUA_SUP000167_19,SUP000167,Month_19,88.4,1.57,1.39,0
QUA_SUP000167_20,SUP000167,Month_20,94.0,1.32,1.01,0
QUA_SUP000167_21,SUP000167,Month_21,94.6,0.64,0.53,0
QUA_SUP000167_22,SUP000167,Month_22,88.3,0.59,0.52,0
QUA_SUP000167_23,SUP000167,Month_23,95.6,0.98,0.65,0
QUA_SUP000167_24,SUP000167,Month_24,94.1,1.47,1.28,0
QUA_SUP000167_25,SUP000167,Month_25,90.6,1.75,1.29,0
QUA_SUP000167_26,SUP000167,Month_26,91.2,1.27,0.97,0
QUA_SUP000167_27,SUP000167,Month_27,95.9,1.1,0.92,0
QUA_SUP000167_28,SUP000167,Month_28,95.0,0.7,0.56,0
QUA_SUP000167_29,SUP000167,Month_29,91.0,1.73,1.35,0
QUA_SUP000167_30,SUP000167,Month_30,89.9,1.14,0.99,0
QUA_SUP000167_31,SUP000167,Month_31,88.8,1.31,1.01,0
QUA_SUP000167_32,SUP000167,Month_32,92.1,0.95,0.84,0
QUA_SUP000167_33,SUP000167,Month_33,89.6,1.57,0.96,0
QUA_SUP000167_34,SUP000167,Month_34,93.0,0.62,0.41,0
QUA_SUP000167_35,SUP000167,Month_35,88.4,1.74,1.43,0
QUA_SUP000167_36,SUP000167,Month_36,93.1,1.69,1.47,0
QUA_SUP000167_37,SUP000167,Month_37,90.9,0.81,0.7,0
QUA_SUP000167_38,SUP000167,Month_38,89.8,0.66,0.54,0
QUA_SUP000167_39,SUP000167,Month_39,91.5,1.61,0.97,0
QUA_SUP000167_40,SUP000167,Month_40,93.3,0.75,0.46,0
QUA_SUP000167_41,SUP000167,Month_41,93.6,1.24,0.97,0
QUA_SUP000167_42,SUP000167,Month_42,91.1,1.54,1.11,0
QUA_SUP000167_43,SUP000167,Month_43,90.5,0.91,0.61,0
QUA_SUP000167_44,SUP000167,Month_44,90.5,1.69,1.31,0
QUA_SUP000167_45,SUP000167,Month_45,90.0,1.74,1.31,0
QUA_SUP000167_46,SUP000167,Month_46,91.1,1.75,1.08,0
QUA_SUP000167_47,SUP000167,Month_47,89.8,1.79,1.24,0
QUA_SUP000167_48,SUP000167,Month_48,88.7,1.06,0.71,0
QUA_SUP000167_49,SUP000167,Month_49,93.7,1.59,1.0,0
QUA_SUP000167_50,SUP000167,Month_50,88.9,0.67,0.54,0
QUA_SUP000167_51,SUP000167,Month_51,92.9,0.78,0.47,0
QUA_SUP000167_52,SUP000167,Month_52,92.9,1.47,1.19,0
QUA_SUP000167_53,SUP000167,Month_53,90.5,1.59,1.16,0
QUA_SUP000167_54,SUP000167,Month_54,92.1,0.77,0.59,0
QUA_SUP000167_55,SUP000167,Month_55,92.1,0.63,0.39,0
QUA_SUP000167_56,SUP000167,Month_56,88.1,1.33,1.1,0
QUA_SUP000167_57,SUP000167,Month_57,94.6,1.54,1.31,0
QUA_SUP000167_58,SUP000167,Month_58,94.3,1.07,0.79,0
QUA_SUP000167_59,SUP000167,Month_59,91.6,1.57,1.01,0
QUA_SUP000167_60,SUP000167,Month_60,88.2,0.73,0.52,0
QUA_SUP000168_01,SUP000168,Month_01,95.2,0.6,0.41,0
QUA_SUP000168_02,SUP000168,Month_02,88.5,1.47,1.27,0
QUA_SUP000168_03,SUP000168,Month_03,95.0,1.44,1.02,0
QUA_SUP000168_04,SUP000168,Month_04,95.5,0.86,0.6,0
QUA_SUP000168_05,SUP000168,Month_05,91.9,1.56,1.38,0
QUA_SUP000168_06,SUP000168,Month_06,91.2,0.56,0.34,0
QUA_SUP000168_07,SUP000168,Month_07,89.4,1.03,0.88,0
QUA_SUP000168_08,SUP000168,Month_08,88.6,1.78,1.19,0
QUA_SUP000168_09,SUP000168,Month_09,93.3,0.52,0.44,0
QUA_SUP000168_10,SUP000168,Month_10,94.1,1.4,0.95,0
QUA_SUP000168_11,SUP000168,Month_11,94.3,0.71,0.56,0
QUA_SUP000168_12,SUP000168,Month_12,88.7,0.76,0.48,0
QUA_SUP000168_13,SUP000168,Month_13,91.0,0.9,0.64,0
QUA_SUP000168_14,SUP000168,Month_14,92.0,1.49,1.12,0
QUA_SUP000168_15,SUP000168,Month_15,94.4,1.12,0.76,0
QUA_SUP000168_16,SUP000168,Month_16,90.7,0.85,0.55,0
QUA_SUP000168_17,SUP000168,Month_17,95.8,0.7,0.48,0
QUA_SUP000168_18,SUP000168,Month_18,92.4,0.94,0.62,0
QUA_SUP000168_19,SUP000168,Month_19,93.8,1.17,1.02,0
QUA_SUP000168_20,SUP000168,Month_20,91.3,1.34,0.81,0
QUA_SUP000168_21,SUP000168,Month_21,90.1,1.0,0.67,0
QUA_SUP000168_22,SUP000168,Month_22,94.8,0.64,0.49,0
QUA_SUP000168_23,SUP000168,Month_23,94.6,1.17,0.84,0
QUA_SUP000168_24,SUP000168,Month_24,95.1,1.75,1.56,0
QUA_SUP000168_25,SUP000168,Month_25,94.7,1.43,1.14,0
QUA_SUP000168_26,SUP000168,Month_26,92.0,0.65,0.54,0
QUA_SUP000168_27,SUP000168,Month_27,89.3,1.35,1.04,0
QUA_SUP000168_28,SUP000168,Month_28,92.5,0.52,0.35,0
QUA_SUP000168_29,SUP000168,Month_29,93.7,1.31,1.06,0
QUA_SUP000168_30,SUP000168,Month_30,92.6,1.08,0.87,0
QUA_SUP000168_31,SUP000168,Month_31,88.8,1.57,1.27,0
QUA_SUP000168_32,SUP000168,Month_32,89.3,0.93,0.73,0
QUA_SUP000168_33,SUP000168,Month_33,89.8,1.53,0.93,0
QUA_SUP000168_34,SUP000168,Month_34,90.5,0.94,0.81,0
QUA_SUP000168_35,SUP000168,Month_35,92.5,1.38,1.16,0
QUA_SUP000168_36,SUP000168,Month_36,93.8,0.66,0.5,0
QUA_SUP000168_37,SUP000168,Month_37,94.6,1.61,1.01,0
QUA_SUP000168_38,SUP000168,Month_38,88.0,0.58,0.47,0
QUA_SUP000168_39,SUP000168,Month_39,90.7,0.93,0.76,0
QUA_SUP000168_40,SUP000168,Month_40,92.2,1.1,0.95,0
QUA_SUP000168_41,SUP000168,Month_41,95.8,0.64,0.52,0
QUA_SUP000168_42,SUP000168,Month_42,94.0,0.64,0.57,0
QUA_SUP000168_43,SUP000168,Month_43,95.6,1.35,1.21,0
QUA_SUP000168_44,SUP000168,Month_44,93.1,1.73,1.43,0
QUA_SUP000168_45,SUP000168,Month_45,94.9,1.08,0.71,0
QUA_SUP000168_46,SUP000168,Month_46,95.6,0.51,0.43,0
QUA_SUP000168_47,SUP000168,Month_47,94.6,1.66,1.18,0
QUA_SUP000168_48,SUP000168,Month_48,93.0,0.74,0.62,0
QUA_SUP000168_49,SUP000168,Month_49,88.0,1.76,1.31,0
QUA_SUP000168_50,SUP000168,Month_50,95.1,0.96,0.7,0
QUA_SUP000168_51,SUP000168,Month_51,95.5,1.68,1.36,0
QUA_SUP000168_52,SUP000168,Month_52,89.6,1.37,1.06,0
QUA_SUP000168_53,SUP000168,Month_53,94.3,0.91,0.79,0
QUA_SUP000168_54,SUP000168,Month_54,88.2,0.68,0.48,0
QUA_SUP000168_55,SUP000168,Month_55,89.1,0.95,0.71,0
QUA_SUP000168_56,SUP000168,Month_56,89.7,0.87,0.63,0
QUA_SUP000168_57,SUP000168,Month_57,91.7,0.65,0.39,0
QUA_SUP000168_58,SUP000168,Month_58,95.4,0.96,0.81,0
QUA_SUP000168_59,SUP000168,Month_59,90.5,0.97,0.85,0
QUA_SUP000168_60,SUP000168,Month_60,91.9,0.85,0.73,0
QUA_SUP000169_01,SUP000169,Month_01,89.7,1.99,1.2,0
QUA_SUP000169_02,SUP000169,Month_02,85.3,2.19,1.51,0
QUA_SUP000169_03,SUP000169,Month_03,88.4,1.3,0.85,0
QUA_SUP000169_04,SUP000169,Month_04,86.4,2.49,1.59,0
QUA_SUP000169_05,SUP000169,Month_05,89.8,1.07,0.69,0
QUA_SUP000169_06,SUP000169,Month_06,85.1,2.21,1.71,0
QUA_SUP000169_07,SUP000169,Month_07,91.7,1.5,1.24,0
QUA_SUP000169_08,SUP000169,Month_08,94.4,2.44,2.17,0
QUA_SUP000169_09,SUP000169,Month_09,89.6,1.24,0.94,0
QUA_SUP000169_10,SUP000169,Month_10,94.5,1.42,1.13,0
QUA_SUP000169_11,SUP000169,Month_11,90.1,1.99,1.53,0
QUA_SUP000169_12,SUP000169,Month_12,87.5,1.01,0.88,0
QUA_SUP000169_13,SUP000169,Month_13,87.2,1.13,0.94,0
QUA_SUP000169_14,SUP000169,Month_14,92.1,1.55,1.15,0
QUA_SUP000169_15,SUP000169,Month_15,94.9,2.3,2.04,0
QUA_SUP000169_16,SUP000169,Month_16,94.7,1.07,0.84,0
QUA_SUP000169_17,SUP000169,Month_17,89.5,1.59,1.23,0
QUA_SUP000169_18,SUP000169,Month_18,87.4,1.01,0.63,0
QUA_SUP000169_19,SUP000169,Month_19,94.8,1.01,0.75,0
QUA_SUP000169_20,SUP000169,Month_20,90.8,2.45,1.95,0
QUA_SUP000169_21,SUP000169,Month_21,92.0,2.26,1.7,0
QUA_SUP000169_22,SUP000169,Month_22,90.6,0.8,0.6,0
QUA_SUP000169_23,SUP000169,Month_23,89.4,1.5,1.18,0
QUA_SUP000169_24,SUP000169,Month_24,86.7,1.02,0.65,0
QUA_SUP000169_25,SUP000169,Month_25,87.6,2.33,1.89,0
QUA_SUP000169_26,SUP000169,Month_26,90.6,1.42,1.2,0
QUA_SUP000169_27,SUP000169,Month_27,91.0,1.97,1.22,0
QUA_SUP000169_28,SUP000169,Month_28,89.1,2.19,1.38,0
QUA_SUP000169_29,SUP000169,Month_29,90.6,1.08,0.97,0
QUA_SUP000169_30,SUP000169,Month_30,93.5,2.05,1.7,0
QUA_SUP000169_31,SUP000169,Month_31,87.7,1.1,0.85,0
QUA_SUP000169_32,SUP000169,Month_32,90.0,1.78,1.34,0
QUA_SUP000169_33,SUP000169,Month_33,88.2,1.13,0.87,0
QUA_SUP000169_34,SUP000169,Month_34,94.4,2.03,1.75,0
QUA_SUP000169_35,SUP000169,Month_35,90.5,2.5,1.8,0
QUA_SUP000169_36,SUP000169,Month_36,90.8,2.21,1.8,0
QUA_SUP000169_37,SUP000169,Month_37,89.9,1.08,0.68,0
QUA_SUP000169_38,SUP000169,Month_38,87.6,2.33,1.55,0
QUA_SUP000169_39,SUP000169,Month_39,91.0,1.21,1.06,0
QUA_SUP000169_40,SUP000169,Month_40,89.6,1.49,1.14,0
QUA_SUP000169_41,SUP000169,Month_41,87.5,0.8,0.58,0
QUA_SUP000169_42,SUP000169,Month_42,87.8,1.11,0.89,0
QUA_SUP000169_43,SUP000169,Month_43,86.3,2.25,1.58,0
QUA_SUP000169_44,SUP000169,Month_44,91.1,1.01,0.88,0
QUA_SUP000169_45,SUP000169,Month_45,94.2,1.02,0.84,0
QUA_SUP000169_46,SUP000169,Month_46,88.6,2.44,1.76,1
QUA_SUP000169_47,SUP000169,Month_47,87.8,2.29,1.63,1
QUA_SUP000169_48,SUP000169,Month_48,95.0,1.84,1.26,0
QUA_SUP000169_49,SUP000169,Month_49,89.3,1.84,1.43,0
QUA_SUP000169_50,SUP000169,Month_50,85.8,1.89,1.28,0
QUA_SUP000169_51,SUP000169,Month_51,92.1,0.81,0.67,0
QUA_SUP000169_52,SUP000169,Month_52,92.7,0.92,0.65,0
QUA_SUP000169_53,SUP000169,Month_53,88.8,0.8,0.68,0
QUA_SUP000169_54,SUP000169,Month_54,89.8,2.18,1.32,0
QUA_SUP000169_55,SUP000169,Month_55,90.8,2.45,2.03,0
QUA_SUP000169_56,SUP000169,Month_56,85.3,1.11,0.67,0
QUA_SUP000169_57,SUP000169,Month_57,86.8,1.18,0.95,0
QUA_SUP000169_58,SUP000169,Month_58,93.5,1.8,1.38,0
QUA_SUP000169_59,SUP000169,Month_59,90.1,2.32,1.91,0
QUA_SUP000169_60,SUP000169,Month_60,85.1,1.42,0.87,0
QUA_SUP000170_01,SUP000170,Month_01,81.7,1.45,1.28,0
QUA_SUP000170_02,SUP000170,Month_02,90.1,2.35,2.08,0
QUA_SUP000170_03,SUP000170,Month_03,91.9,2.1,1.54,0
QUA_SUP000170_04,SUP000170,Month_04,83.6,1.32,1.1,0
QUA_SUP000170_05,SUP000170,Month_05,89.4,1.07,0.81,0
QUA_SUP000170_06,SUP000170,Month_06,82.4,2.85,2.47,0
QUA_SUP000170_07,SUP000170,Month_07,85.9,1.11,0.73,0
QUA_SUP000170_08,SUP000170,Month_08,81.4,1.58,1.21,0
QUA_SUP000170_09,SUP000170,Month_09,84.3,1.29,0.8,0
QUA_SUP000170_10,SUP000170,Month_10,91.6,2.64,2.16,0
QUA_SUP000170_11,SUP000170,Month_11,89.7,1.77,1.13,0
QUA_SUP000170_12,SUP000170,Month_12,91.4,1.14,0.69,0
QUA_SUP000170_13,SUP000170,Month_13,82.8,2.68,2.09,0
