record_id,supplier_id,month,revenue,expenses,cash_flow,profit_margin,current_ratio,debt_ratio,working_capital
REC_SUP000185_35,SUP000185,Month_35,5885687.3,5085079.04,1021675.3,0.136,2.06,0.28,519263.45
REC_SUP000185_36,SUP000185,Month_36,6073868.01,4970951.19,1105003.42,0.1816,2.09,0.28,551469.8
REC_SUP000185_37,SUP000185,Month_37,5721024.64,4837566.88,1017991.2,0.1544,2.09,0.28,517508.84
REC_SUP000185_38,SUP000185,Month_38,5665975.37,4781791.59,1102182.47,0.1561,2.11,0.29,522708.37
REC_SUP000185_39,SUP000185,Month_39,5835159.39,4671718.72,1263404.52,0.1994,2.08,0.29,526555.65
REC_SUP000185_40,SUP000185,Month_40,6144886.67,5259184.18,1083526.82,0.1441,2.05,0.29,538385.82
REC_SUP000185_41,SUP000185,Month_41,6034886.09,4772271.55,1317700.77,0.2092,2.09,0.29,549160.51
REC_SUP000185_42,SUP000185,Month_42,6174334.81,5386297.75,957295.33,0.1276,2.13,0.29,581220.37
REC_SUP000185_43,SUP000185,Month_43,5831362.39,4882156.96,1141793.45,0.1628,2.11,0.29,538866.44
REC_SUP000185_44,SUP000185,Month_44,5741734.47,4724271.28,1262258.48,0.1772,2.1,0.3,525874.12
REC_SUP000185_45,SUP000185,Month_45,5812037.37,4550423.38,1590216.04,0.2171,2.11,0.3,539736.9
REC_SUP000185_46,SUP000185,Month_46,5887198.96,5106613.07,815480.82,0.1326,2.11,0.3,543697.74
REC_SUP000185_47,SUP000185,Month_47,5897827.47,5181678.21,874401.24,0.1214,2.09,0.3,534324.13
REC_SUP000185_48,SUP000185,Month_48,6091172.87,4956885.81,1191942.52,0.1862,2.12,0.29,570095.23
REC_SUP000185_49,SUP000185,Month_49,5855094.27,4789304.5,1073812.98,0.182,2.13,0.29,552232.94
REC_SUP000185_50,SUP000185,Month_50,5873292.33,4537163.19,1695008.89,0.2275,2.16,0.3,566264.87
REC_SUP000185_51,SUP000185,Month_51,5826071.47,4758835.57,1375896.7,0.1832,2.13,0.3,546982.02
REC_SUP000185_52,SUP000185,Month_52,5974306.43,4895162.73,1208756.3,0.1806,2.11,0.3,551074.75
REC_SUP000185_53,SUP000185,Month_53,6301387.06,5590744.91,733350.07,0.1128,2.1,0.29,575387.43
REC_SUP000185_54,SUP000185,Month_54,6162968.73,5336872.54,903156.77,0.134,2.09,0.29,562016.24
REC_SUP000185_55,SUP000185,Month_55,5964840.22,4880248.68,1233206.5,0.1818,2.13,0.29,562887.41
REC_SUP000185_56,SUP000185,Month_56,5920971.15,4711541.69,1357463.26,0.2043,2.13,0.29,558231.01
REC_SUP000185_57,SUP000185,Month_57,5761355.52,4741909.33,1080979.61,0.1769,2.12,0.29,539608.19
REC_SUP000185_58,SUP000185,Month_58,6013636.91,4810599.79,1279989.79,0.2001,2.09,0.29,544448.65
REC_SUP000185_59,SUP000185,Month_59,6231585.26,5194811.78,1039664.98,0.1664,2.11,0.29,576736.14
REC_SUP000185_60,SUP000185,Month_60,6013518.62,4911016.33,1230368.27,0.1833,2.08,0.29,541017.68
REC_SUP000186_01,SUP000186,Month_01,7401545.83,7568179.54,-177972.57,-0.0225,1.04,0.54,26309.22
REC_SUP000186_02,SUP000186,Month_02,7710483.49,7968312.11,-290922.48,-0.0334,1.02,0.54,14312.11
REC_SUP000186_03,SUP000186,Month_03,7499620.99,7209625.42,232655.68,0.0387,1.01,0.55,4278.08
REC_SUP000186_04,SUP000186,Month_04,7641704.26,7462101.58,168619.19,0.0235,1.0,0.55,77.48
REC_SUP000186_05,SUP000186,Month_05,7765558.66,7926204.16,-174945.44,-0.0207,1.0,0.55,901.97
REC_SUP000186_06,SUP000186,Month_06,7427467.33,7250996.49,204137.62,0.0238,1.01,0.57,3417.81
REC_SUP000186_07,SUP000186,Month_07,7404405.1,7057038.12,349131.5,0.0469,1.01,0.56,9190.39
REC_SUP000186_08,SUP000186,Month_08,6981247.02,6970857.51,9795.56,0.0015,1.0,0.56,-2228.1
REC_SUP000186_09,SUP000186,Month_09,7023942.43,6935788.25,78263.1,0.0126,0.98,0.56,-12391.72
REC_SUP000186_10,SUP000186,Month_10,7399895.56,7592098.98,-173065.42,-0.026,0.98,0.56,-14193.99
REC_SUP000186_11,SUP000186,Month_11,7134559.22,7447862.44,-347568.31,-0.0439,0.99,0.56,-4744.42
REC_SUP000186_12,SUP000186,Month_12,7002667.66,6678567.9,344407.79,0.0463,1.0,0.56,-2895.77
REC_SUP000186_13,SUP000186,Month_13,7162376.26,6995658.82,153518.64,0.0233,1.0,0.57,2051.17
REC_SUP000186_14,SUP000186,Month_14,6747243.17,6845204.49,-82013.58,-0.0145,1.02,0.56,8531.89
REC_SUP000186_15,SUP000186,Month_15,7103038.74,6751715.58,313731.0,0.0495,1.02,0.56,12899.67
REC_SUP000186_16,SUP000186,Month_16,6918015.19,6899624.73,19682.94,0.0027,1.0,0.56,4.08
REC_SUP000186_17,SUP000186,Month_17,7260364.43,7608959.24,-404121.7,-0.048,1.0,0.55,-1498.96
REC_SUP000186_18,SUP000186,Month_18,6958597.43,6707926.81,243222.06,0.036,1.01,0.56,3081.83
REC_SUP000186_19,SUP000186,Month_19,6600492.75,6410401.68,170260.82,0.0288,0.99,0.57,-6309.81
REC_SUP000186_20,SUP000186,Month_20,6706823.23,6604945.83,96174.23,0.0152,0.98,0.59,-12129.35
REC_SUP000186_21,SUP000186,Month_21,6570367.35,6593064.54,-24594.23,-0.0035,0.98,0.58,-10727.96
REC_SUP000186_22,SUP000186,Month_22,6627703.88,6329309.58,318164.18,0.045,0.99,0.59,-6647.41
REC_SUP000186_23,SUP000186,Month_23,6734532.35,6469342.41,255941.37,0.0394,1.0,0.59,1872.97
REC_SUP000186_24,SUP000186,Month_24,6608676.63,6636767.81,-29898.73,-0.0043,0.98,0.59,-9462.24
REC_SUP000186_25,SUP000186,Month_25,6247721.32,6427577.85,-148427.23,-0.0288,0.97,0.6,-13902.75
REC_SUP000186_26,SUP000186,Month_26,6385544.31,6494222.12,-124966.26,-0.017,0.95,0.61,-24175.82
REC_SUP000186_27,SUP000186,Month_27,6407241.29,6655610.7,-223811.27,-0.0388,0.94,0.62,-31541.33
REC_SUP000186_28,SUP000186,Month_28,6580674.05,6519852.57,59224.75,0.0092,0.93,0.63,-40669.27
REC_SUP000186_29,SUP000186,Month_29,6430903.34,6587766.72,-154944.56,-0.0244,0.91,0.62,-47128.76
REC_SUP000186_30,SUP000186,Month_30,6298155.48,6288787.34,8541.66,0.0015,0.9,0.61,-54198.56
REC_SUP000186_31,SUP000186,Month_31,6242691.24,6118242.97,141157.57,0.0199,0.91,0.62,-47380.37
REC_SUP000186_32,SUP000186,Month_32,6032963.94,5937868.72,111534.77,0.0158,0.9,0.63,-52242.82
REC_SUP000186_33,SUP000186,Month_33,6049772.28,6229614.45,-151308.9,-0.0297,0.9,0.64,-50165.74
REC_SUP000186_34,SUP000186,Month_34,5969126.05,6057366.8,-89914.99,-0.0148,0.91,0.63,-44938.93
REC_SUP000186_35,SUP000186,Month_35,6297340.64,6509417.83,-238849.65,-0.0337,0.89,0.65,-56030.06
REC_SUP000186_36,SUP000186,Month_36,6166550.88,6138322.25,26600.63,0.0046,0.88,0.66,-59540.59
REC_SUP000186_37,SUP000186,Month_37,5877364.02,6134042.98,-303072.45,-0.0437,0.88,0.66,-60563.02
REC_SUP000186_38,SUP000186,Month_38,5862995.94,5855740.26,7186.86,0.0012,0.89,0.68,-53519.97
REC_SUP000186_39,SUP000186,Month_39,5960487.41,6163146.5,-237563.84,-0.034,0.88,0.69,-59015.5
REC_SUP000186_40,SUP000186,Month_40,5929306.7,6041950.36,-93701.68,-0.019,0.89,0.7,-54380.84
REC_SUP000186_41,SUP000186,Month_41,6158763.24,6348440.89,-189441.1,-0.0308,0.9,0.69,-48904.9
REC_SUP000186_42,SUP000186,Month_42,5835408.12,5846136.14,-12827.97,-0.0018,0.89,0.69,-53399.94
REC_SUP000186_43,SUP000186,Month_43,5777725.46,5853378.09,-65944.1,-0.0131,0.88,0.69,-55672.69
REC_SUP000186_44,SUP000186,Month_44,5668734.81,5880547.2,-200668.54,-0.0374,0.88,0.69,-58509.65
REC_SUP000186_45,SUP000186,Month_45,5702991.32,5459326.96,232459.13,0.0427,0.87,0.68,-61560.71
REC_SUP000186_46,SUP000186,Month_46,5493329.17,5640803.8,-123706.24,-0.0268,0.85,0.68,-67590.74
REC_SUP000186_47,SUP000186,Month_47,5843487.51,5838543.97,5414.9,0.0008,0.86,0.69,-67428.11
REC_SUP000186_48,SUP000186,Month_48,5555609.83,5769158.23,-223366.73,-0.0384,0.85,0.71,-71423.71
REC_SUP000186_49,SUP000186,Month_49,5537838.83,5404537.91,116089.49,0.0241,0.85,0.7,-70025.88
REC_SUP000186_50,SUP000186,Month_50,5354201.99,5272798.92,81525.22,0.0152,0.85,0.69,-67778.63
REC_SUP000186_51,SUP000186,Month_51,5594285.46,5471389.21,126734.13,0.022,0.86,0.68,-64106.42
REC_SUP000186_52,SUP000186,Month_52,5500022.12,5298034.09,197067.57,0.0367,0.85,0.68,-70005.94
REC_SUP000186_53,SUP000186,Month_53,5687111.66,5670869.36,13375.33,0.0029,0.85,0.67,-70153.08
REC_SUP000186_54,SUP000186,Month_54,5595362.39,5792982.95,-199729.25,-0.0353,0.85,0.66,-67817.1
REC_SUP000186_55,SUP000186,Month_55,5468549.24,5572799.21,-122863.62,-0.0191,0.86,0.66,-65149.55
REC_SUP000186_56,SUP000186,Month_56,5109065.61,5217271.93,-124240.48,-0.0212,0.84,0.67,-68469.37
REC_SUP000186_57,SUP000186,Month_57,5088843.98,5318970.18,-240167.64,-0.0452,0.85,0.66,-63915.53
REC_SUP000186_58,SUP000186,Month_58,5097793.73,5065344.85,33113.77,0.0064,0.86,0.67,-58759.39
REC_SUP000186_59,SUP000186,Month_59,5303708.44,5298705.03,4436.66,0.0009,0.87,0.68,-57091.6
REC_SUP000186_60,SUP000186,Month_60,5177977.54,4928589.91,259150.25,0.0482,0.87,0.7,-54957.65
REC_SUP000187_01,SUP000187,Month_01,4258469.76,3933276.56,349376.18,0.0764,2.16,0.32,412729.31
REC_SUP000187_02,SUP000187,Month_02,4242296.91,3786232.25,459440.07,0.1075,2.17,0.32,414384.37
REC_SUP000187_03,SUP000187,Month_03,4051580.17,3548780.03,434114.85,0.1241,2.14,0.32,384134.61
REC_SUP000187_04,SUP000187,Month_04,4123269.82,3722387.88,324562.31,0.0972,2.11,0.32,380886.45
REC_SUP000187_05,SUP000187,Month_05,3926682.67,3598717.7,379141.56,0.0835,2.11,0.32,364640.47
REC_SUP000187_06,SUP000187,Month_06,4100216.49,3638106.37,488987.67,0.1127,2.09,0.32,371537.89
REC_SUP000187_07,SUP000187,Month_07,4092047.16,3783856.16,364353.5,0.0753,2.06,0.32,361615.84
REC_SUP000187_08,SUP000187,Month_08,4187655.13,3858173.04,382209.7,0.0787,2.06,0.32,369488.48
REC_SUP000187_09,SUP000187,Month_09,4284669.13,3980203.64,347082.13,0.0711,2.08,0.32,386757.61
REC_SUP000187_10,SUP000187,Month_10,4376915.96,3904133.3,428331.45,0.108,2.1,0.32,402710.97
REC_SUP000187_11,SUP000187,Month_11,4385746.37,3743821.07,643515.71,0.1464,2.13,0.33,412633.67
REC_SUP000187_12,SUP000187,Month_12,4129957.88,3543216.3,647495.76,0.1421,2.16,0.32,397757.71
REC_SUP000187_13,SUP000187,Month_13,4293414.74,4025994.7,273793.47,0.0623,2.15,0.32,411417.44
REC_SUP000187_14,SUP000187,Month_14,4252319.83,3787930.12,398783.64,0.1092,2.17,0.32,415793.99
REC_SUP000187_15,SUP000187,Month_15,4158336.11,3709890.26,438994.28,0.1078,2.17,0.32,404252.44
REC_SUP000187_16,SUP000187,Month_16,4078581.38,3633840.48,406537.32,0.109,2.13,0.33,383094.87
REC_SUP000187_17,SUP000187,Month_17,4023126.2,3438952.32,642818.96,0.1452,2.13,0.32,380406.35
REC_SUP000187_18,SUP000187,Month_18,4027414.26,3556806.72,512754.66,0.1169,2.15,0.32,386116.46
REC_SUP000187_19,SUP000187,Month_19,4146817.22,3695919.88,536239.8,0.1087,2.14,0.32,394649.9
REC_SUP000187_20,SUP000187,Month_20,4211516.89,3701687.57,538122.41,0.1211,2.16,0.32,406353.5
REC_SUP000187_21,SUP000187,Month_21,4406794.31,3759433.74,543758.33,0.1469,2.13,0.31,413808.92
REC_SUP000187_22,SUP000187,Month_22,4224298.56,3704898.39,431220.67,0.123,2.14,0.31,401610.64
REC_SUP000187_23,SUP000187,Month_23,4336134.79,4051091.99,245513.88,0.0657,2.15,0.32,414914.14
REC_SUP000187_24,SUP000187,Month_24,4323557.27,3984108.78,281352.16,0.0785,2.18,0.31,426706.41
REC_SUP000187_25,SUP000187,Month_25,4103672.64,3722994.44,390997.74,0.0928,2.18,0.31,403701.0
REC_SUP000187_26,SUP000187,Month_26,4263416.48,3642824.37,592712.95,0.1456,2.15,0.31,408171.6
REC_SUP000187_27,SUP000187,Month_27,4209242.91,3986783.2,251101.19,0.0529,2.13,0.31,397873.83
REC_SUP000187_28,SUP000187,Month_28,3979233.1,3561498.89,406909.54,0.105,2.14,0.31,377273.31
REC_SUP000187_29,SUP000187,Month_29,3898369.95,3519178.71,442123.64,0.0973,2.15,0.31,372000.43
REC_SUP000187_30,SUP000187,Month_30,3980952.52,3480224.35,426413.48,0.1258,2.18,0.31,390817.34
REC_SUP000187_31,SUP000187,Month_31,4267979.22,3644058.89,657281.04,0.1462,2.19,0.31,423225.15
REC_SUP000187_32,SUP000187,Month_32,4196730.18,3826525.07,328662.42,0.0882,2.22,0.31,428367.41
REC_SUP000187_33,SUP000187,Month_33,4147225.44,3818898.73,282330.9,0.0792,2.2,0.31,414324.56
REC_SUP000187_34,SUP000187,Month_34,4236898.98,3743122.43,459211.25,0.1165,2.2,0.31,422552.94
REC_SUP000187_35,SUP000187,Month_35,4397973.36,4015530.25,364535.1,0.087,2.21,0.31,443790.47
REC_SUP000187_36,SUP000187,Month_36,4252066.48,3959860.9,244775.74,0.0687,2.23,0.32,436497.28
REC_SUP000187_37,SUP000187,Month_37,4023923.48,3521337.75,508294.29,0.1249,2.26,0.32,423543.73
REC_SUP000187_38,SUP000187,Month_38,4125641.11,3915708.32,251329.33,0.0509,2.25,0.32,430755.86
REC_SUP000187_39,SUP000187,Month_39,4037242.55,3534545.58,600438.0,0.1245,2.25,0.32,420240.35
REC_SUP000187_40,SUP000187,Month_40,3896762.48,3588121.28,360649.21,0.0792,2.27,0.33,413145.04
REC_SUP000187_41,SUP000187,Month_41,3914636.21,3526224.13,373816.15,0.0992,2.23,0.32,401909.25
REC_SUP000187_42,SUP000187,Month_42,4097732.93,3541382.02,572348.45,0.1358,2.24,0.33,425137.79
REC_SUP000187_43,SUP000187,Month_43,4050305.31,3464552.29,490024.73,0.1446,2.27,0.33,428252.39
REC_SUP000187_44,SUP000187,Month_44,4096838.78,3502538.19,547481.71,0.1451,2.25,0.33,427171.25
REC_SUP000187_45,SUP000187,Month_45,4315066.18,4037663.71,273784.41,0.0643,2.21,0.34,434579.5
REC_SUP000187_46,SUP000187,Month_46,4420792.1,4021155.44,406253.84,0.0904,2.19,0.34,439895.53
REC_SUP000187_47,SUP000187,Month_47,4451591.26,3802651.19,541851.63,0.1458,2.18,0.34,436120.79
REC_SUP000187_48,SUP000187,Month_48,4080354.56,3652710.55,357634.26,0.1048,2.15,0.34,392152.35
REC_SUP000187_49,SUP000187,Month_49,4193531.11,3946636.22,207801.13,0.0589,2.16,0.34,405104.95
REC_SUP000187_50,SUP000187,Month_50,4221392.89,3837908.56,442906.4,0.0908,2.19,0.34,417255.76
REC_SUP000187_51,SUP000187,Month_51,4165381.87,3572375.64,606934.88,0.1424,2.15,0.34,397563.94
REC_SUP000187_52,SUP000187,Month_52,3913906.34,3417538.71,551060.73,0.1268,2.13,0.35,369303.77
REC_SUP000187_53,SUP000187,Month_53,3986812.65,3774832.72,170583.41,0.0532,2.14,0.35,378833.64
REC_SUP000187_54,SUP000187,Month_54,4099239.88,3739104.49,346908.21,0.0879,2.16,0.34,395457.88
REC_SUP000187_55,SUP000187,Month_55,4238038.43,3854185.93,369593.13,0.0906,2.18,0.34,417990.5
REC_SUP000187_56,SUP000187,Month_56,4244496.82,3837071.79,439741.75,0.096,2.21,0.34,428607.44
REC_SUP000187_57,SUP000187,Month_57,4241019.65,3705179.86,567961.49,0.1263,2.22,0.35,429916.94
REC_SUP000187_58,SUP000187,Month_58,4175725.3,3597454.2,683935.38,0.1385,2.19,0.35,415153.85
REC_SUP000187_59,SUP000187,Month_59,4353612.46,3742112.3,691842.3,0.1405,2.19,0.36,430328.48
REC_SUP000187_60,SUP000187,Month_60,4227559.75,3880300.41,396601.11,0.0821,2.17,0.36,411384.87
REC_SUP000188_01,SUP000188,Month_01,3351850.07,2702971.34,682064.39,0.1936,1.62,0.37,172778.58
REC_SUP000188_02,SUP000188,Month_02,3348968.96,2926867.06,467368.73,0.126,1.59,0.36,165992.91
REC_SUP000188_03,SUP000188,Month_03,3451645.61,2768219.49,569653.46,0.198,1.61,0.36,175425.76
REC_SUP000188_04,SUP000188,Month_04,3687548.41,3053813.24,686397.47,0.1719,1.61,0.35,187012.37
REC_SUP000188_05,SUP000188,Month_05,3711198.44,3215294.7,578734.21,0.1336,1.64,0.36,198732.39
REC_SUP000188_06,SUP000188,Month_06,3769223.4,3088031.09,562496.75,0.1807,1.68,0.35,213795.76
REC_SUP000188_07,SUP000188,Month_07,3593722.25,2942964.66,711191.65,0.1811,1.67,0.35,200412.82
REC_SUP000188_08,SUP000188,Month_08,3816349.79,3377857.05,376845.97,0.1149,1.68,0.35,214737.7
REC_SUP000188_09,SUP000188,Month_09,3993803.88,3619363.32,352058.68,0.0938,1.71,0.35,236014.53
REC_SUP000188_10,SUP000188,Month_10,4118945.27,3668646.71,405834.38,0.1093,1.7,0.35,240905.92
REC_SUP000188_11,SUP000188,Month_11,4194323.99,3601705.01,670066.76,0.1413,1.71,0.34,246760.11
REC_SUP000188_12,SUP000188,Month_12,4313606.69,3702964.83,573537.36,0.1416,1.71,0.34,255214.84
REC_SUP000188_13,SUP000188,Month_13,3981669.99,3469800.25,461706.33,0.1286,1.7,0.33,231094.08
REC_SUP000188_14,SUP000188,Month_14,4064765.29,3473694.89,612437.1,0.1454,1.68,0.33,229564.51
REC_SUP000188_15,SUP000188,Month_15,4357643.17,3786433.7,543369.49,0.1311,1.68,0.33,246281.24
REC_SUP000188_16,SUP000188,Month_16,4591447.85,3757801.58,710655.77,0.1816,1.65,0.33,250340.64
REC_SUP000188_17,SUP000188,Month_17,4571558.33,3879937.1,660209.14,0.1513,1.68,0.33,259635.77
REC_SUP000188_18,SUP000188,Month_18,4485124.07,3649020.54,870604.33,0.1864,1.7,0.33,262844.78
REC_SUP000188_19,SUP000188,Month_19,4320063.23,3769588.05,472307.22,0.1274,1.68,0.32,246194.05
REC_SUP000188_20,SUP000188,Month_20,4683217.09,4267270.77,384333.62,0.0888,1.68,0.33,266633.34
REC_SUP000188_21,SUP000188,Month_21,4765211.91,4352075.52,334237.67,0.0867,1.66,0.33,263342.99
REC_SUP000188_22,SUP000188,Month_22,5064235.72,4485560.38,692759.76,0.1143,1.69,0.33,290081.58
REC_SUP000188_23,SUP000188,Month_23,5224566.01,4367983.51,715770.0,0.164,1.7,0.33,303750.26
REC_SUP000188_24,SUP000188,Month_24,5173286.41,4421679.04,866465.34,0.1453,1.69,0.32,295348.2
REC_SUP000188_25,SUP000188,Month_25,4961240.84,4217661.46,608855.9,0.1499,1.7,0.33,290662.5
REC_SUP000188_26,SUP000188,Month_26,4856888.71,4145264.66,618785.19,0.1465,1.7,0.32,285321.0
REC_SUP000188_27,SUP000188,Month_27,5067576.21,4509608.89,574994.63,0.1101,1.69,0.31,292610.76
REC_SUP000188_28,SUP000188,Month_28,5412222.66,4730906.93,593546.56,0.1259,1.7,0.32,315128.95
REC_SUP000188_29,SUP000188,Month_29,5605346.36,4569727.79,1137229.2,0.1848,1.67,0.31,314677.61
REC_SUP000188_30,SUP000188,Month_30,5528599.58,4620297.13,1082095.35,0.1643,1.69,0.31,319384.39
REC_SUP000188_31,SUP000188,Month_31,5221906.72,4675448.55,475940.24,0.1046,1.69,0.31,299220.75
REC_SUP000188_32,SUP000188,Month_32,5449122.43,4514592.47,1038826.39,0.1715,1.72,0.3,325712.77
REC_SUP000188_33,SUP000188,Month_33,5881837.07,4935134.46,910127.08,0.161,1.73,0.29,355689.96
REC_SUP000188_34,SUP000188,Month_34,6090957.11,5592781.78,574708.01,0.0818,1.75,0.29,382816.78
REC_SUP000188_35,SUP000188,Month_35,6275594.55,5366340.12,1008001.99,0.1449,1.76,0.29,398235.88
REC_SUP000188_36,SUP000188,Month_36,5958243.51,5105065.75,898585.66,0.1432,1.75,0.28,371858.01
REC_SUP000188_37,SUP000188,Month_37,5711970.34,4740415.48,777905.26,0.1701,1.73,0.28,345236.41
REC_SUP000188_38,SUP000188,Month_38,5901712.77,4946605.6,1085984.53,0.1618,1.75,0.27,367318.45
REC_SUP000188_39,SUP000188,Month_39,6086218.04,5293246.71,736093.93,0.1303,1.73,0.27,372198.54
REC_SUP000188_40,SUP000188,Month_40,6426327.42,5154720.38,1062629.01,0.1979,1.74,0.28,394466.23
REC_SUP000188_41,SUP000188,Month_41,6636818.29,5871872.4,627821.0,0.1153,1.74,0.27,409605.48
REC_SUP000188_42,SUP000188,Month_42,6469415.22,5870054.36,597408.46,0.0926,1.74,0.27,400154.38
REC_SUP000188_43,SUP000188,Month_43,6261975.05,5522408.67,864797.96,0.1181,1.76,0.27,396911.93
REC_SUP000188_44,SUP000188,Month_44,6575049.68,5985789.52,645927.48,0.0896,1.76,0.26,417219.47
REC_SUP000188_45,SUP000188,Month_45,7137796.6,5889314.62,1378352.39,0.1749,1.77,0.26,458217.89
REC_SUP000188_46,SUP000188,Month_46,7319308.06,6618420.74,772775.57,0.0958,1.78,0.27,474204.85
REC_SUP000188_47,SUP000188,Month_47,7600649.85,6187963.0,1223682.1,0.1859,1.81,0.27,515399.84
REC_SUP000188_48,SUP000188,Month_48,7447027.55,6525685.74,770434.05,0.1237,1.79,0.26,492487.97
REC_SUP000188_49,SUP000188,Month_49,7086875.18,5919637.01,1048186.4,0.1647,1.78,0.26,463178.09
REC_SUP000188_50,SUP000188,Month_50,7033525.12,5960977.02,870745.86,0.1525,1.77,0.25,453934.75
REC_SUP000188_51,SUP000188,Month_51,7496415.81,6429324.78,1021307.12,0.1423,1.81,0.25,503853.91
REC_SUP000188_52,SUP000188,Month_52,7698447.94,6447343.35,1495653.94,0.1625,1.8,0.24,513916.0
REC_SUP000188_53,SUP000188,Month_53,8099680.59,6788423.08,1084919.24,0.1619,1.84,0.24,568964.69
REC_SUP000188_54,SUP000188,Month_54,8035331.61,6644160.59,1350829.53,0.1731,1.87,0.24,582596.94
REC_SUP000188_55,SUP000188,Month_55,7573340.49,6926101.78,696671.83,0.0855,1.86,0.23,544108.32
REC_SUP000188_56,SUP000188,Month_56,7961363.46,7273311.26,667384.46,0.0864,1.85,0.23,561458.7
REC_SUP000188_57,SUP000188,Month_57,8516049.05,7561553.86,823944.38,0.1121,1.84,0.24,594382.02
REC_SUP000188_58,SUP000188,Month_58,8978239.1,7587591.76,1413840.53,0.1549,1.86,0.23,641122.44
REC_SUP000188_59,SUP000188,Month_59,9177077.09,8312441.71,928549.12,0.0942,1.85,0.23,649163.96
REC_SUP000188_60,SUP000188,Month_60,8974969.61,8101688.17,738063.7,0.0973,1.88,0.23,658292.28
REC_SUP000189_01,SUP000189,Month_01,3765768.34,3132886.48,726663.62,0.1681,1.35,0.31,109844.14
REC_SUP000189_02,SUP000189,Month_02,3822061.34,3367018.88,425480.43,0.1191,1.36,0.32,115354.36
REC_SUP000189_03,SUP000189,Month_03,3905512.2,3536295.46,329476.75,0.0945,1.35,0.31,115307.92
REC_SUP000189_04,SUP000189,Month_04,3908447.61,3590909.7,288816.57,0.0812,1.38,0.31,124358.8
REC_SUP000189_05,SUP000189,Month_05,3914049.24,3499352.92,414111.18,0.106,1.4,0.3,129987.21
REC_SUP000189_06,SUP000189,Month_06,3885009.71,3240655.39,627221.45,0.1659,1.41,0.3,132378.52
REC_SUP000189_07,SUP000189,Month_07,3937031.98,3158917.89,926055.83,0.1976,1.42,0.29,137183.99
REC_SUP000189_08,SUP000189,Month_08,4075883.53,3618065.89,412589.57,0.1123,1.43,0.29,147032.0
REC_SUP000189_09,SUP000189,Month_09,4154029.48,3681640.43,402372.54,0.1137,1.44,0.29,152214.73
REC_SUP000189_10,SUP000189,Month_10,4233086.33,3738185.6,535010.39,0.1169,1.42,0.28,148773.43
REC_SUP000189_11,SUP000189,Month_11,4551433.43,4129309.43,359587.4,0.0927,1.45,0.28,170514.49
REC_SUP000189_12,SUP000189,Month_12,4379935.05,3546259.3,938937.37,0.1903,1.45,0.28,162582.9
REC_SUP000189_13,SUP000189,Month_13,4500785.68,3647063.11,705575.72,0.1897,1.48,0.28,179412.65
REC_SUP000189_14,SUP000189,Month_14,4555276.29,3910164.54,624769.31,0.1416,1.5,0.28,188480.7
REC_SUP000189_15,SUP000189,Month_15,4737351.25,3808548.94,762340.39,0.1961,1.52,0.27,204897.62
REC_SUP000189_16,SUP000189,Month_16,4607662.41,4111805.25,433155.53,0.1076,1.54,0.27,207459.29
REC_SUP000189_17,SUP000189,Month_17,4648115.06,4159703.09,441960.58,0.1051,1.57,0.27,220630.72
REC_SUP000189_18,SUP000189,Month_18,4763542.4,4337205.69,477300.62,0.0895,1.59,0.27,232369.25
REC_SUP000189_19,SUP000189,Month_19,4571733.3,3954303.01,610374.82,0.1351,1.57,0.27,218218.02
REC_SUP000189_20,SUP000189,Month_20,4812961.91,4041484.55,699863.03,0.1603,1.59,0.27,237184.59
REC_SUP000189_21,SUP000189,Month_21,5009812.34,4185426.67,777999.75,0.1646,1.6,0.27,251551.4
REC_SUP000189_22,SUP000189,Month_22,5143893.26,4379952.58,666616.51,0.1485,1.58,0.26,250215.92
